"id","name","date","year","datetime","lat","lon","status","max_wind","min_pressure","landfall"
"AL071997","ERIKA",1997-09-11,1997,1997-09-11 18:00:00,37.1,-51.9,"HU",65,988,0
"AL071997","ERIKA",1997-09-12,1997,1997-09-12,37.6,-49.9,"TS",60,990,0
"AL071997","ERIKA",1997-09-12,1997,1997-09-12 06:00:00,38,-48,"TS",55,994,0
"AL071997","ERIKA",1997-09-12,1997,1997-09-12 12:00:00,38.5,-46.2,"TS",55,995,0
"AL071997","ERIKA",1997-09-12,1997,1997-09-12 18:00:00,38.9,-44.9,"TS",50,995,0
"AL071997","ERIKA",1997-09-13,1997,1997-09-13,39,-44,"TS",45,995,0
"AL071997","ERIKA",1997-09-13,1997,1997-09-13 06:00:00,38.9,-43.2,"TS",45,995,0
"AL071997","ERIKA",1997-09-13,1997,1997-09-13 12:00:00,38.5,-42.3,"TS",45,995,0
"AL071997","ERIKA",1997-09-13,1997,1997-09-13 18:00:00,38.1,-41.3,"TS",45,995,0
"AL071997","ERIKA",1997-09-14,1997,1997-09-14,37.8,-40.2,"TS",45,995,0
"AL071997","ERIKA",1997-09-14,1997,1997-09-14 06:00:00,37.6,-39.1,"TS",50,992,0
"AL071997","ERIKA",1997-09-14,1997,1997-09-14 12:00:00,37.6,-37.9,"TS",55,989,0
"AL071997","ERIKA",1997-09-14,1997,1997-09-14 18:00:00,37.8,-36.5,"TS",55,987,0
"AL071997","ERIKA",1997-09-15,1997,1997-09-15,38.2,-35,"TS",60,984,0
"AL071997","ERIKA",1997-09-15,1997,1997-09-15 06:00:00,38.9,-33.4,"TS",55,984,0
"AL071997","ERIKA",1997-09-15,1997,1997-09-15 12:00:00,39.7,-31.7,"TS",50,983,0
"AL071997","ERIKA",1997-09-15,1997,1997-09-15 18:00:00,40.9,-29.9,"TS",50,984,0
"AL071997","ERIKA",1997-09-16,1997,1997-09-16,42.2,-28.2,"EX",50,985,0
"AL071997","ERIKA",1997-09-16,1997,1997-09-16 06:00:00,43.5,-26.5,"EX",50,987,0
"AL071997","ERIKA",1997-09-16,1997,1997-09-16 12:00:00,45,-24.5,"EX",50,989,0
"AL071997","ERIKA",1997-09-16,1997,1997-09-16 18:00:00,46,-22.5,"EX",55,991,0
"AL071997","ERIKA",1997-09-17,1997,1997-09-17,46.8,-21,"EX",60,993,0
"AL071997","ERIKA",1997-09-17,1997,1997-09-17 06:00:00,47,-20,"EX",60,994,0
"AL071997","ERIKA",1997-09-17,1997,1997-09-17 12:00:00,46.5,-19,"EX",60,992,0
"AL071997","ERIKA",1997-09-17,1997,1997-09-17 18:00:00,46,-20,"EX",55,994,0
"AL071997","ERIKA",1997-09-18,1997,1997-09-18,47.2,-19.8,"EX",50,996,0
"AL071997","ERIKA",1997-09-18,1997,1997-09-18 06:00:00,48,-19,"EX",45,998,0
"AL071997","ERIKA",1997-09-18,1997,1997-09-18 12:00:00,48.5,-18,"EX",40,1000,0
"AL071997","ERIKA",1997-09-18,1997,1997-09-18 18:00:00,48.8,-17.5,"EX",40,1000,0
"AL071997","ERIKA",1997-09-19,1997,1997-09-19,48.9,-17,"EX",35,1000,0
"AL071997","ERIKA",1997-09-19,1997,1997-09-19 06:00:00,48.9,-16.2,"EX",30,1000,0
"AL071997","ERIKA",1997-09-19,1997,1997-09-19 12:00:00,49,-15.3,"EX",30,1005,0
"AL071997","ERIKA",1997-09-19,1997,1997-09-19 18:00:00,49,-14,"EX",25,1009,0
"AL081997","FABIAN",1997-10-04,1997,1997-10-04 18:00:00,24.2,-64.5,"TD",25,1009,0
"AL081997","FABIAN",1997-10-05,1997,1997-10-05,24.7,-64.3,"TD",25,1009,0
"AL081997","FABIAN",1997-10-05,1997,1997-10-05 06:00:00,25.2,-64,"TD",25,1009,0
"AL081997","FABIAN",1997-10-05,1997,1997-10-05 12:00:00,25.7,-63.5,"TD",30,1007,0
"AL081997","FABIAN",1997-10-05,1997,1997-10-05 18:00:00,26.3,-63.1,"TS",35,1005,0
"AL081997","FABIAN",1997-10-06,1997,1997-10-06,26.8,-62.6,"TS",35,1005,0
"AL081997","FABIAN",1997-10-06,1997,1997-10-06 06:00:00,27.2,-61.9,"TS",35,1005,0
"AL081997","FABIAN",1997-10-06,1997,1997-10-06 12:00:00,27.7,-61.3,"TS",35,1005,0
"AL081997","FABIAN",1997-10-06,1997,1997-10-06 18:00:00,28.2,-60.2,"TS",35,1005,0
"AL081997","FABIAN",1997-10-07,1997,1997-10-07,28.8,-59.1,"TS",35,1005,0
"AL081997","FABIAN",1997-10-07,1997,1997-10-07 06:00:00,29.2,-57.9,"TS",35,1005,0
"AL081997","FABIAN",1997-10-07,1997,1997-10-07 12:00:00,29.5,-56.8,"TS",35,1004,0
"AL081997","FABIAN",1997-10-07,1997,1997-10-07 18:00:00,29.1,-56,"TS",35,1005,0
"AL081997","FABIAN",1997-10-08,1997,1997-10-08,28.6,-55,"TS",35,1005,0
"AL081997","FABIAN",1997-10-08,1997,1997-10-08 06:00:00,28.4,-53.4,"TS",35,1005,0
"AL081997","FABIAN",1997-10-08,1997,1997-10-08 12:00:00,28.7,-51.4,"EX",35,1005,0
"AL081997","FABIAN",1997-10-08,1997,1997-10-08 18:00:00,29.2,-48.8,"EX",40,1005,0
"AL091997","GRACE",1997-10-14,1997,1997-10-14 12:00:00,20,-68.7,"TD",30,1002,0
"AL091997","GRACE",1997-10-14,1997,1997-10-14 18:00:00,20.3,-69.8,"EX",30,1001,0
"AL091997","GRACE",1997-10-15,1997,1997-10-15,20.3,-69.6,"TS",35,999,0
"AL091997","GRACE",1997-10-15,1997,1997-10-15 06:00:00,20.3,-68.9,"EX",35,999,0
"AL091997","GRACE",1997-10-15,1997,1997-10-15 12:00:00,20.6,-68,"EX",40,999,0
"AL091997","GRACE",1997-10-15,1997,1997-10-15 18:00:00,20.8,-66.5,"EX",40,999,0
"AL091997","GRACE",1997-10-16,1997,1997-10-16,21.2,-64.4,"TS",40,999,0
"AL091997","GRACE",1997-10-16,1997,1997-10-16 06:00:00,21.6,-61.6,"TS",35,1000,0
"AL091997","GRACE",1997-10-16,1997,1997-10-16 12:00:00,22.4,-58.8,"TS",35,1000,0
"AL091997","GRACE",1997-10-16,1997,1997-10-16 18:00:00,23.6,-56.2,"TS",35,1001,0
"AL091997","GRACE",1997-10-17,1997,1997-10-17,24,-53.6,"TS",35,1002,0
"AL091997","GRACE",1997-10-17,1997,1997-10-17 06:00:00,24.3,-50.5,"TS",35,1003,0
"AL091997","GRACE",1997-10-17,1997,1997-10-17 12:00:00,24.5,-47.3,"TD",30,1004,0
"AL011998","ALEX",1998-07-27,1998,1998-07-27 12:00:00,11.3,-25.4,"TD",25,1009,0
"AL011998","ALEX",1998-07-27,1998,1998-07-27 18:00:00,11.7,-27.2,"TD",25,1009,0
"AL011998","ALEX",1998-07-28,1998,1998-07-28,12.2,-29.2,"TD",25,1009,0
"AL011998","ALEX",1998-07-28,1998,1998-07-28 06:00:00,12.6,-31.3,"TD",25,1008,0
"AL011998","ALEX",1998-07-28,1998,1998-07-28 12:00:00,12.9,-33.3,"TD",30,1007,0
"AL011998","ALEX",1998-07-28,1998,1998-07-28 18:00:00,13.1,-35.1,"TD",30,1006,0
"AL011998","ALEX",1998-07-29,1998,1998-07-29,13.3,-36.8,"TS",35,1005,0
"AL011998","ALEX",1998-07-29,1998,1998-07-29 06:00:00,13.5,-38.5,"TS",35,1005,0
"AL011998","ALEX",1998-07-29,1998,1998-07-29 12:00:00,13.7,-40,"TS",35,1005,0
"AL011998","ALEX",1998-07-29,1998,1998-07-29 18:00:00,13.9,-41.3,"TS",35,1005,0
"AL011998","ALEX",1998-07-30,1998,1998-07-30,14.2,-42.6,"TS",35,1005,0
"AL011998","ALEX",1998-07-30,1998,1998-07-30 06:00:00,14.4,-43.9,"TS",40,1003,0
"AL011998","ALEX",1998-07-30,1998,1998-07-30 12:00:00,14.7,-45,"TS",40,1003,0
"AL011998","ALEX",1998-07-30,1998,1998-07-30 18:00:00,15.1,-46.1,"TS",45,1003,0
"AL011998","ALEX",1998-07-31,1998,1998-07-31,15.4,-47.1,"TS",45,1002,0
"AL011998","ALEX",1998-07-31,1998,1998-07-31 06:00:00,15.6,-48.1,"TS",45,1003,0
"AL011998","ALEX",1998-07-31,1998,1998-07-31 12:00:00,15.7,-49.2,"TS",45,1003,0
"AL011998","ALEX",1998-07-31,1998,1998-07-31 18:00:00,15.8,-50.4,"TS",40,1005,0
"AL011998","ALEX",1998-08-01,1998,1998-08-01,15.9,-51.7,"TS",35,1007,0
"AL011998","ALEX",1998-08-01,1998,1998-08-01 06:00:00,16.3,-53.1,"TS",35,1009,0
"AL011998","ALEX",1998-08-01,1998,1998-08-01 12:00:00,16.9,-54.3,"TS",40,1009,0
"AL011998","ALEX",1998-08-01,1998,1998-08-01 18:00:00,17.7,-55.4,"TS",40,1012,0
"AL011998","ALEX",1998-08-02,1998,1998-08-02,18.4,-56.5,"TS",35,1012,0
"AL011998","ALEX",1998-08-02,1998,1998-08-02 06:00:00,19,-57.7,"TS",35,1012,0
"AL011998","ALEX",1998-08-02,1998,1998-08-02 12:00:00,19.9,-58.6,"TS",35,1012,0
"AL011998","ALEX",1998-08-02,1998,1998-08-02 18:00:00,21,-59.3,"TD",30,1014,0
"AL021998","BONNIE",1998-08-19,1998,1998-08-19 12:00:00,14.7,-48.1,"TD",25,1009,0
"AL021998","BONNIE",1998-08-19,1998,1998-08-19 18:00:00,15.4,-50.1,"TD",30,1009,0
"AL021998","BONNIE",1998-08-20,1998,1998-08-20,16.2,-52.2,"TD",30,1009,0
"AL021998","BONNIE",1998-08-20,1998,1998-08-20 06:00:00,16.9,-54.7,"TD",30,1008,0
"AL021998","BONNIE",1998-08-20,1998,1998-08-20 12:00:00,17.3,-57.3,"TS",35,1007,0
"AL021998","BONNIE",1998-08-20,1998,1998-08-20 18:00:00,18.2,-59.6,"TS",35,1006,0
"AL021998","BONNIE",1998-08-21,1998,1998-08-21,18.7,-61.3,"TS",40,1005,0
"AL021998","BONNIE",1998-08-21,1998,1998-08-21 06:00:00,19.1,-62.9,"TS",45,1002,0
"AL021998","BONNIE",1998-08-21,1998,1998-08-21 12:00:00,19.5,-64.5,"TS",50,1000,0
"AL021998","BONNIE",1998-08-21,1998,1998-08-21 18:00:00,20.3,-65.9,"TS",55,999,0
"AL021998","BONNIE",1998-08-22,1998,1998-08-22,21.1,-67.3,"HU",65,991,0
"AL021998","BONNIE",1998-08-22,1998,1998-08-22 06:00:00,21.8,-68.7,"HU",70,989,0
"AL021998","BONNIE",1998-08-22,1998,1998-08-22 12:00:00,22.3,-69.8,"HU",75,980,0
"AL021998","BONNIE",1998-08-22,1998,1998-08-22 18:00:00,23,-70.5,"HU",85,970,0
"AL021998","BONNIE",1998-08-23,1998,1998-08-23,23.4,-71,"HU",90,962,0
"AL021998","BONNIE",1998-08-23,1998,1998-08-23 06:00:00,23.8,-71.3,"HU",95,960,0
"AL021998","BONNIE",1998-08-23,1998,1998-08-23 12:00:00,24.1,-71.5,"HU",100,958,0
"AL021998","BONNIE",1998-08-23,1998,1998-08-23 18:00:00,24.4,-71.7,"HU",100,955,0
"AL021998","BONNIE",1998-08-24,1998,1998-08-24,24.8,-71.8,"HU",100,954,0
"AL021998","BONNIE",1998-08-24,1998,1998-08-24 06:00:00,25.2,-72.1,"HU",100,960,0
"AL021998","BONNIE",1998-08-24,1998,1998-08-24 12:00:00,25.6,-72.4,"HU",100,962,0
"AL021998","BONNIE",1998-08-24,1998,1998-08-24 18:00:00,26.1,-72.8,"HU",100,962,0
"AL021998","BONNIE",1998-08-25,1998,1998-08-25,26.9,-73.2,"HU",100,963,0
"AL021998","BONNIE",1998-08-25,1998,1998-08-25 06:00:00,27.8,-73.8,"HU",100,962,0
"AL021998","BONNIE",1998-08-25,1998,1998-08-25 12:00:00,28.8,-74.7,"HU",100,963,0
"AL021998","BONNIE",1998-08-25,1998,1998-08-25 18:00:00,29.8,-75.6,"HU",100,963,0
"AL021998","BONNIE",1998-08-26,1998,1998-08-26,30.8,-76.4,"HU",100,958,0
"AL021998","BONNIE",1998-08-26,1998,1998-08-26 06:00:00,31.7,-77.3,"HU",100,964,0
"AL021998","BONNIE",1998-08-26,1998,1998-08-26 12:00:00,32.7,-77.8,"HU",100,965,0
"AL021998","BONNIE",1998-08-26,1998,1998-08-26 18:00:00,33.4,-77.8,"HU",100,962,0
"AL021998","BONNIE",1998-08-27,1998,1998-08-27,34,-77.7,"HU",95,963,0
"AL021998","BONNIE",1998-08-27,1998,1998-08-27 04:00:00,34.4,-77.7,"HU",95,964,0
"AL021998","BONNIE",1998-08-27,1998,1998-08-27 06:00:00,34.5,-77.5,"HU",85,965,0
"AL021998","BONNIE",1998-08-27,1998,1998-08-27 12:00:00,34.9,-77.1,"HU",75,974,0
"AL021998","BONNIE",1998-08-27,1998,1998-08-27 18:00:00,35.4,-76.6,"TS",60,980,0
"AL021998","BONNIE",1998-08-28,1998,1998-08-28,35.8,-75.9,"HU",65,983,0
"AL021998","BONNIE",1998-08-28,1998,1998-08-28 06:00:00,36.2,-75.1,"HU",75,985,0
"AL021998","BONNIE",1998-08-28,1998,1998-08-28 12:00:00,36.7,-74.3,"HU",65,990,0
"AL021998","BONNIE",1998-08-28,1998,1998-08-28 18:00:00,37.3,-73.2,"TS",60,991,0
"AL021998","BONNIE",1998-08-29,1998,1998-08-29,38.3,-71.4,"TS",45,993,0
"AL021998","BONNIE",1998-08-29,1998,1998-08-29 06:00:00,39.2,-69.6,"TS",45,999,0
"AL021998","BONNIE",1998-08-29,1998,1998-08-29 12:00:00,40.2,-67.8,"TS",45,999,0
"AL021998","BONNIE",1998-08-29,1998,1998-08-29 18:00:00,41.6,-64.8,"TS",45,1000,0
"AL021998","BONNIE",1998-08-30,1998,1998-08-30,42.9,-61.5,"TS",45,1000,0
"AL021998","BONNIE",1998-08-30,1998,1998-08-30 06:00:00,44.3,-57,"TS",45,1000,0
"AL021998","BONNIE",1998-08-30,1998,1998-08-30 12:00:00,44.5,-53.5,"TS",45,1000,0
"AL021998","BONNIE",1998-08-30,1998,1998-08-30 18:00:00,44,-50,"EX",45,998,0
"AL021998","BONNIE",1998-08-31,1998,1998-08-31,44,-45,"EX",45,996,0
"AL021998","BONNIE",1998-08-31,1998,1998-08-31 06:00:00,43,-41,"EX",40,996,0
"AL031998","CHARLEY",1998-08-21,1998,1998-08-21 06:00:00,25.3,-92.3,"TD",25,1008,0
"AL031998","CHARLEY",1998-08-21,1998,1998-08-21 12:00:00,25.4,-93.8,"TD",30,1008,0
"AL031998","CHARLEY",1998-08-21,1998,1998-08-21 18:00:00,26,-94.5,"TS",40,1008,0
"AL031998","CHARLEY",1998-08-22,1998,1998-08-22,26.8,-95.4,"TS",45,1006,0
"AL031998","CHARLEY",1998-08-22,1998,1998-08-22 06:00:00,27.5,-96.5,"TS",60,1002,0
"AL031998","CHARLEY",1998-08-22,1998,1998-08-22 10:00:00,27.8,-97.1,"TS",40,1000,0
"AL031998","CHARLEY",1998-08-22,1998,1998-08-22 12:00:00,27.9,-97.4,"TS",35,1001,0
"AL031998","CHARLEY",1998-08-22,1998,1998-08-22 18:00:00,28.3,-98.1,"TD",30,1003,0
"AL031998","CHARLEY",1998-08-23,1998,1998-08-23,28.5,-98.7,"TD",25,1005,0
"AL031998","CHARLEY",1998-08-23,1998,1998-08-23 06:00:00,28.7,-99.3,"TD",20,1006,0
"AL031998","CHARLEY",1998-08-23,1998,1998-08-23 12:00:00,28.8,-99.9,"TD",20,1007,0
"AL031998","CHARLEY",1998-08-23,1998,1998-08-23 18:00:00,29.1,-100.6,"TD",20,1008,0
"AL031998","CHARLEY",1998-08-24,1998,1998-08-24,29.4,-101.2,"TD",20,1008,0
"AL041998","DANIELLE",1998-08-24,1998,1998-08-24 06:00:00,13.4,-34.3,"TD",25,1007,0
"AL041998","DANIELLE",1998-08-24,1998,1998-08-24 12:00:00,13.8,-36.1,"TD",30,1006,0
"AL041998","DANIELLE",1998-08-24,1998,1998-08-24 18:00:00,14.2,-37.9,"TS",35,1005,0
"AL041998","DANIELLE",1998-08-25,1998,1998-08-25,14.8,-39.8,"TS",40,1003,0
"AL041998","DANIELLE",1998-08-25,1998,1998-08-25 06:00:00,15.3,-41.6,"TS",50,997,0
"AL041998","DANIELLE",1998-08-25,1998,1998-08-25 12:00:00,16.2,-43.3,"HU",65,990,0
"AL041998","DANIELLE",1998-08-25,1998,1998-08-25 18:00:00,16.9,-45.3,"HU",75,982,0
"AL041998","DANIELLE",1998-08-26,1998,1998-08-26,17.6,-47.3,"HU",80,980,0
"AL041998","DANIELLE",1998-08-26,1998,1998-08-26 06:00:00,18.4,-49.1,"HU",90,975,0
"AL041998","DANIELLE",1998-08-26,1998,1998-08-26 12:00:00,19.1,-51.1,"HU",85,980,0
"AL041998","DANIELLE",1998-08-26,1998,1998-08-26 18:00:00,19.7,-52.8,"HU",80,985,0
"AL041998","DANIELLE",1998-08-27,1998,1998-08-27,20.1,-54.9,"HU",80,993,0
"AL041998","DANIELLE",1998-08-27,1998,1998-08-27 06:00:00,20.6,-56.7,"HU",85,994,0
"AL041998","DANIELLE",1998-08-27,1998,1998-08-27 12:00:00,21.2,-58.5,"HU",90,994,0
"AL041998","DANIELLE",1998-08-27,1998,1998-08-27 18:00:00,21.8,-60.1,"HU",85,994,0
"AL041998","DANIELLE",1998-08-28,1998,1998-08-28,22.4,-61.7,"HU",80,992,0
"AL041998","DANIELLE",1998-08-28,1998,1998-08-28 06:00:00,22.7,-63.2,"HU",80,992,0
"AL041998","DANIELLE",1998-08-28,1998,1998-08-28 12:00:00,23,-64.4,"HU",80,989,0
"AL041998","DANIELLE",1998-08-28,1998,1998-08-28 18:00:00,23.4,-65.7,"HU",80,986,0
"AL041998","DANIELLE",1998-08-29,1998,1998-08-29,23.9,-66.9,"HU",75,989,0
"AL041998","DANIELLE",1998-08-29,1998,1998-08-29 06:00:00,24.3,-68.2,"HU",70,990,0
"AL041998","DANIELLE",1998-08-29,1998,1998-08-29 12:00:00,24.8,-69.4,"HU",70,988,0
"AL041998","DANIELLE",1998-08-29,1998,1998-08-29 18:00:00,25.4,-70.5,"HU",70,987,0
"AL041998","DANIELLE",1998-08-30,1998,1998-08-30,25.9,-71.4,"HU",65,987,0
"AL041998","DANIELLE",1998-08-30,1998,1998-08-30 06:00:00,26.4,-72.2,"HU",65,988,0
"AL041998","DANIELLE",1998-08-30,1998,1998-08-30 12:00:00,26.9,-73.1,"HU",65,990,0
"AL041998","DANIELLE",1998-08-30,1998,1998-08-30 18:00:00,27.5,-73.9,"HU",65,987,0
"AL041998","DANIELLE",1998-08-31,1998,1998-08-31,27.9,-74.1,"HU",70,983,0
"AL041998","DANIELLE",1998-08-31,1998,1998-08-31 06:00:00,28.4,-74.3,"HU",75,980,0
"AL041998","DANIELLE",1998-08-31,1998,1998-08-31 12:00:00,29.2,-74.1,"HU",90,977,0
"AL041998","DANIELLE",1998-08-31,1998,1998-08-31 18:00:00,30,-73.7,"HU",85,975,0
"AL041998","DANIELLE",1998-09-01,1998,1998-09-01,30.9,-73.3,"HU",85,973,0
"AL041998","DANIELLE",1998-09-01,1998,1998-09-01 06:00:00,31.7,-72.7,"HU",85,972,0
"AL041998","DANIELLE",1998-09-01,1998,1998-09-01 12:00:00,32.2,-72,"HU",85,968,0
"AL041998","DANIELLE",1998-09-01,1998,1998-09-01 18:00:00,32.9,-70.7,"HU",90,965,0
"AL041998","DANIELLE",1998-09-02,1998,1998-09-02,33.7,-69.1,"HU",80,967,0
"AL041998","DANIELLE",1998-09-02,1998,1998-09-02 06:00:00,34.6,-67.6,"HU",75,970,0
"AL041998","DANIELLE",1998-09-02,1998,1998-09-02 12:00:00,36,-65.4,"HU",70,975,0
"AL041998","DANIELLE",1998-09-02,1998,1998-09-02 18:00:00,37.9,-63.1,"HU",70,975,0
"AL041998","DANIELLE",1998-09-03,1998,1998-09-03,39.9,-60.1,"HU",70,970,0
"AL041998","DANIELLE",1998-09-03,1998,1998-09-03 06:00:00,42.1,-57.5,"HU",70,960,0
"AL041998","DANIELLE",1998-09-03,1998,1998-09-03 12:00:00,43.4,-54.8,"HU",70,965,0
"AL041998","DANIELLE",1998-09-03,1998,1998-09-03 18:00:00,44.6,-51.9,"HU",65,965,0
"AL041998","DANIELLE",1998-09-04,1998,1998-09-04,44.8,-48.5,"EX",65,975,0
"AL041998","DANIELLE",1998-09-04,1998,1998-09-04 06:00:00,44.9,-44,"EX",60,985,0
"AL041998","DANIELLE",1998-09-04,1998,1998-09-04 12:00:00,45,-40.5,"EX",60,978,0
"AL041998","DANIELLE",1998-09-04,1998,1998-09-04 18:00:00,45.3,-37,"EX",60,976,0
"AL041998","DANIELLE",1998-09-05,1998,1998-09-05,45.9,-33,"EX",60,975,0
"AL041998","DANIELLE",1998-09-05,1998,1998-09-05 06:00:00,46.5,-28,"EX",60,973,0
"AL041998","DANIELLE",1998-09-05,1998,1998-09-05 12:00:00,47,-25,"EX",60,970,0
"AL041998","DANIELLE",1998-09-05,1998,1998-09-05 18:00:00,48,-22,"EX",60,967,0
"AL041998","DANIELLE",1998-09-06,1998,1998-09-06,50,-19,"EX",60,964,0
"AL041998","DANIELLE",1998-09-06,1998,1998-09-06 06:00:00,51.5,-18,"EX",55,965,0
"AL041998","DANIELLE",1998-09-06,1998,1998-09-06 12:00:00,52.8,-17.1,"EX",55,965,0
"AL041998","DANIELLE",1998-09-06,1998,1998-09-06 18:00:00,53.3,-16.7,"EX",55,967,0
"AL041998","DANIELLE",1998-09-07,1998,1998-09-07,53.8,-16.2,"EX",50,970,0
"AL041998","DANIELLE",1998-09-07,1998,1998-09-07 06:00:00,54.5,-16,"EX",45,975,0
"AL041998","DANIELLE",1998-09-07,1998,1998-09-07 12:00:00,55,-15,"EX",40,977,0
"AL041998","DANIELLE",1998-09-07,1998,1998-09-07 18:00:00,55.8,-14,"EX",35,979,0
"AL041998","DANIELLE",1998-09-08,1998,1998-09-08,56.4,-13.1,"EX",30,980,0
"AL041998","DANIELLE",1998-09-08,1998,1998-09-08 06:00:00,57,-12,"EX",30,980,0
"AL051998","EARL",1998-08-31,1998,1998-08-31 12:00:00,21.6,-93.5,"TD",30,1005,0
"AL051998","EARL",1998-08-31,1998,1998-08-31 18:00:00,22.4,-93.8,"TS",35,1002,0
"AL051998","EARL",1998-09-01,1998,1998-09-01,23.2,-93.7,"TS",35,1002,0
"AL051998","EARL",1998-09-01,1998,1998-09-01 06:00:00,24.1,-93.4,"TS",40,1001,0
"AL051998","EARL",1998-09-01,1998,1998-09-01 12:00:00,25,-93.1,"TS",45,999,0
"AL051998","EARL",1998-09-01,1998,1998-09-01 18:00:00,25.8,-92.5,"TS",50,998,0
"AL051998","EARL",1998-09-02,1998,1998-09-02,26.8,-91.5,"TS",50,998,0
"AL051998","EARL",1998-09-02,1998,1998-09-02 06:00:00,27.6,-90.4,"TS",50,996,0
"AL051998","EARL",1998-09-02,1998,1998-09-02 12:00:00,28.2,-89,"HU",70,994,0
"AL051998","EARL",1998-09-02,1998,1998-09-02 18:00:00,28.7,-87.9,"HU",85,988,0
"AL051998","EARL",1998-09-03,1998,1998-09-03,29.4,-86.8,"HU",80,985,0
"AL051998","EARL",1998-09-03,1998,1998-09-03 06:00:00,30.1,-85.7,"HU",70,987,0
"AL051998","EARL",1998-09-03,1998,1998-09-03 12:00:00,31.3,-84,"TS",45,990,0
"AL051998","EARL",1998-09-03,1998,1998-09-03 18:00:00,32.4,-82.4,"EX",40,994,0
"AL051998","EARL",1998-09-04,1998,1998-09-04,33.2,-80.5,"EX",40,994,0
"AL051998","EARL",1998-09-04,1998,1998-09-04 06:00:00,34.5,-79,"EX",50,995,0
"AL051998","EARL",1998-09-04,1998,1998-09-04 12:00:00,35.9,-77.2,"EX",50,998,0
"AL051998","EARL",1998-09-04,1998,1998-09-04 18:00:00,36.5,-75,"EX",50,1000,0
"AL051998","EARL",1998-09-05,1998,1998-09-05,38,-71,"EX",50,1000,0
"AL051998","EARL",1998-09-05,1998,1998-09-05 06:00:00,40,-65.5,"EX",50,998,0
"AL051998","EARL",1998-09-05,1998,1998-09-05 12:00:00,42.5,-61,"EX",50,990,0
"AL051998","EARL",1998-09-05,1998,1998-09-05 18:00:00,45,-56,"EX",50,986,0
"AL051998","EARL",1998-09-06,1998,1998-09-06,47,-54,"EX",50,979,0
"AL051998","EARL",1998-09-06,1998,1998-09-06 06:00:00,48,-53,"EX",50,968,0
"AL051998","EARL",1998-09-06,1998,1998-09-06 12:00:00,49,-52,"EX",55,964,0
"AL051998","EARL",1998-09-06,1998,1998-09-06 18:00:00,49.5,-50,"EX",55,966,0
"AL051998","EARL",1998-09-07,1998,1998-09-07,50,-48,"EX",55,968,0
"AL051998","EARL",1998-09-07,1998,1998-09-07 06:00:00,50.5,-45,"EX",50,970,0
"AL051998","EARL",1998-09-07,1998,1998-09-07 12:00:00,51,-41,"EX",45,978,0
"AL051998","EARL",1998-09-07,1998,1998-09-07 18:00:00,51,-37,"EX",45,978,0
"AL051998","EARL",1998-09-08,1998,1998-09-08,51,-32,"EX",40,982,0
"AL051998","EARL",1998-09-08,1998,1998-09-08 06:00:00,51.5,-28.5,"EX",40,982,0
"AL051998","EARL",1998-09-08,1998,1998-09-08 12:00:00,52,-25,"EX",35,983,0
"AL061998","FRANCES",1998-09-08,1998,1998-09-08 18:00:00,25.5,-94.5,"TD",30,1000,0
"AL061998","FRANCES",1998-09-09,1998,1998-09-09,25.3,-94.4,"TD",30,1000,0
"AL061998","FRANCES",1998-09-09,1998,1998-09-09 06:00:00,25,-94.5,"TD",30,999,0
"AL061998","FRANCES",1998-09-09,1998,1998-09-09 12:00:00,24.6,-94.7,"TD",30,998,0
"AL061998","FRANCES",1998-09-09,1998,1998-09-09 18:00:00,24.2,-95.5,"TS",35,997,0
"AL061998","FRANCES",1998-09-10,1998,1998-09-10,23.5,-95.6,"TS",40,995,0
"AL061998","FRANCES",1998-09-10,1998,1998-09-10 06:00:00,24.2,-95,"TS",40,995,0
"AL061998","FRANCES",1998-09-10,1998,1998-09-10 12:00:00,25.3,-95.2,"TS",45,996,0
"AL061998","FRANCES",1998-09-10,1998,1998-09-10 18:00:00,26.6,-95.2,"TS",45,996,0
"AL061998","FRANCES",1998-09-11,1998,1998-09-11,27.2,-95.9,"TS",55,994,0
"AL061998","FRANCES",1998-09-11,1998,1998-09-11 06:00:00,28.2,-96.9,"TS",45,990,0
"AL061998","FRANCES",1998-09-11,1998,1998-09-11 12:00:00,28.4,-97.6,"TS",40,992,0
"AL061998","FRANCES",1998-09-11,1998,1998-09-11 18:00:00,28.5,-97,"TS",35,994,0
"AL061998","FRANCES",1998-09-12,1998,1998-09-12,29.3,-96.9,"TD",30,996,0
"AL061998","FRANCES",1998-09-12,1998,1998-09-12 06:00:00,30.2,-96.8,"TD",30,998,0
"AL061998","FRANCES",1998-09-12,1998,1998-09-12 12:00:00,31,-96.8,"TD",30,1000,0
"AL061998","FRANCES",1998-09-12,1998,1998-09-12 18:00:00,31.3,-96.8,"TD",30,1001,0
"AL061998","FRANCES",1998-09-13,1998,1998-09-13,31.5,-96.8,"TD",25,1002,0
"AL061998","FRANCES",1998-09-13,1998,1998-09-13 06:00:00,31.7,-96.9,"TD",20,1002,0
"AL061998","FRANCES",1998-09-13,1998,1998-09-13 12:00:00,32,-96.9,"TD",20,1003,0
"AL061998","FRANCES",1998-09-13,1998,1998-09-13 18:00:00,33,-97,"TD",20,1003,0
"AL071998","GEORGES",1998-09-15,1998,1998-09-15 12:00:00,9.7,-25.1,"TD",30,1009,0
"AL071998","GEORGES",1998-09-15,1998,1998-09-15 18:00:00,9.8,-26.5,"TD",30,1009,0
